Player_ID,Player_Name,DOB,Gender,FIDE_Percentile,Player_Rating,Country
AF-25-TBIB,Cheryl Hansen,1999-01-06,F,44.13854351687389,0,AF
KM-64-KJOL,Brandon Tapia,1954-06-16,M,44.13854351687389,0,KM
SV-18-YWJC,Catherine Meza,1978-07-25,F,44.13854351687389,0,SV
UZ-76-PUIL,John Nguyen,1985-04-13,M,99.11190053285968,60,UZ
MX-98-VVZI,Kathy Lin,1991-08-16,F,44.13854351687389,0,MX
NO-84-DPEU,Laura Henderson,1977-12-01,F,44.13854351687389,0,NO
FM-22-VDMW,Heather Warren,1995-09-29,F,91.1190053285968,10,FM
CD-88-MSMI,Michelle Brown,1966-09-23,F,44.13854351687389,0,CD
LB-37-BHAT,Cheryl Costa,1968-04-18,F,44.13854351687389,0,LB
GH-22-DFUB,Sydney Henderson,1980-06-21,F,44.13854351687389,0,GH
MH-63-XQDM,Sierra Franco,1988-10-04,F,44.13854351687389,0,MH
LA-46-SKKB,Joshua Castillo,1973-03-19,M,44.13854351687389,0,LA
LA-70-IXQG,Connor Richardson,1991-04-15,M,44.13854351687389,0,LA
KG-84-KWQG,Tracey Smith,2003-11-17,F,44.13854351687389,0,KG
GB-27-FNER,Stacey Smith,1990-07-16,F,44.13854351687389,0,GB
AE-88-RAOH,Kristen Leonard,1958-12-16,F,44.13854351687389,0,AE
ST-52-WNHQ,Sandra Moore,2003-02-04,F,44.13854351687389,0,ST
MR-69-DZPX,Christina Moore,1953-04-22,F,44.13854351687389,0,MR
CI-56-SPTR,Evan Mcdonald,1985-05-29,M,44.13854351687389,0,CI
UA-73-RPEX,Lauren Ramos,2002-08-04,F,44.13854351687389,0,UA
SL-46-URAS,Bobby Kim,2003-03-17,M,44.13854351687389,0,SL
TH-10-TNPI,Keith Burns,1957-05-04,M,44.13854351687389,0,TH
JP-16-XBQG,Micheal Davis,1987-11-30,M,44.13854351687389,0,JP
TG-08-RKXC,Maria Meza,1965-08-18,F,91.1190053285968,10,TG
SN-41-TRJN,Kimberly Contreras,1957-03-27,F,44.13854351687389,0,SN
PW-68-ORKK,Lisa Davidson,1957-09-15,F,44.13854351687389,0,PW
ZW-72-BOGZ,Jennifer Lowe,1975-07-14,F,99.11190053285968,60,ZW
IQ-13-ABAP,Henry Vasquez,1982-07-15,M,44.13854351687389,0,IQ
MT-37-YKWD,Todd Alvarez,1989-10-18,M,44.13854351687389,0,MT
PH-26-VUWV,Terry Hill,1979-12-13,M,44.13854351687389,0,PH
BA-28-SKTC,Charles Curtis,1979-05-20,M,44.13854351687389,0,BA
BO-83-NVHZ,Terrance Freeman,1969-11-11,M,44.13854351687389,0,BO
BS-11-KJSC,Melissa Jones,1988-10-01,F,44.13854351687389,0,BS
SN-32-PTTZ,Kristen Giles,1954-08-06,F,44.13854351687389,0,SN
AE-69-SPYU,Gabriela Gates,1956-10-26,F,44.13854351687389,0,AE
SO-47-XLJH,David Jones,2004-03-25,M,44.13854351687389,0,SO
MK-47-WMMM,Mark Coleman,1954-04-04,M,44.13854351687389,0,MK
SY-97-WVJO,Brett Ward,1995-06-09,M,44.13854351687389,0,SY
NR-26-SYIX,Taylor Wade,1995-11-26,M,44.13854351687389,0,NR
CZ-46-CSBL,Christine Torres,1963-04-09,F,44.13854351687389,0,CZ
OM-67-GABZ,Matthew Thompson,1955-01-14,M,44.13854351687389,0,OM
LS-07-TVMI,Dwayne Wallace,1974-08-26,M,44.13854351687389,0,LS
MN-24-JSTP,Sharon Golden,1975-03-10,F,44.13854351687389,0,MN
SC-82-ZUCZ,Anthony Barnett,1990-06-25,M,44.13854351687389,0,SC
GW-91-ATWV,Melissa Hodge,1959-08-11,F,44.13854351687389,0,GW
BD-78-ZMWY,Martha Hill,1962-09-03,F,44.13854351687389,0,BD
BZ-13-KGCZ,Doris Dunn,1964-08-14,F,44.13854351687389,0,BZ
HR-63-EQQZ,Kyle Holden,1971-03-09,M,44.13854351687389,0,HR
UZ-72-OGFD,Erin Sutton,1960-03-14,F,44.13854351687389,0,UZ
HR-96-RSKW,Jean Martin,1963-11-27,F,44.13854351687389,0,HR
CF-13-JZCT,Taylor Beasley,1964-05-29,F,44.13854351687389,0,CF
GQ-95-RFNK,Jacqueline Odonnell,1985-04-06,F,44.13854351687389,0,GQ
MZ-50-JQXQ,Robert Gonzales,1974-12-05,M,44.13854351687389,0,MZ
BZ-97-QBBP,Carlos Drake,1956-01-27,M,44.13854351687389,0,BZ
TV-21-YIZK,Michael Mueller,1977-01-20,M,44.13854351687389,0,TV
PY-62-HONN,Rachel Robles,1994-10-27,F,44.13854351687389,0,PY
SR-39-WUSA,Mark Wall,1982-08-30,M,44.13854351687389,0,SR
BA-77-KJDP,Lisa Allen,1996-08-19,F,44.13854351687389,0,BA
LI-53-KATN,Ashley Morrison,1975-12-05,F,44.13854351687389,0,LI
FR-35-ZLBW,David Collier,1954-11-23,M,44.13854351687389,0,FR
ZA-36-QCPK,David Lee,2003-04-17,M,44.13854351687389,0,ZA
VN-41-XFQG,Kimberly Lara,1995-07-26,F,44.13854351687389,0,VN
BH-58-RTHP,Robert Ramirez,1986-05-18,M,44.13854351687389,0,BH
FJ-10-XHGD,Adriana Moore,1967-11-06,F,91.1190053285968,10,FJ
EG-79-KPJE,Samantha Kelly,1962-10-10,F,44.13854351687389,0,EG
NA-40-NCFW,Yesenia Jackson,1976-07-02,F,44.13854351687389,0,
EG-45-KQTW,Aaron Garcia,1992-12-27,M,91.1190053285968,10,EG
LC-34-NNOB,Stephanie Reeves,1982-11-14,F,44.13854351687389,0,LC
ZW-41-FZKV,Paul Hernandez,1995-11-07,M,44.13854351687389,0,ZW
PL-36-HMRX,David Crawford,1986-08-13,M,95.88513913558319,20,PL
GQ-36-UYAY,Brittany Gross,1976-12-05,F,44.13854351687389,0,GQ
KH-65-UNFP,Kara Roth,1996-10-07,F,44.13854351687389,0,KH
MN-26-VQXA,Victoria Rodriguez,1997-09-20,F,44.13854351687389,0,MN
ES-87-SYQF,Tracy Edwards,1958-06-15,F,44.13854351687389,0,ES
BB-49-PWRQ,Heather Rodriguez,1994-05-04,F,44.13854351687389,0,BB
TV-04-AZQC,Mikayla Gardner,1954-01-19,F,44.13854351687389,0,TV
OM-19-HEXA,Brandy Murphy,2003-09-17,F,44.13854351687389,0,OM
MY-67-YTSZ,Alex Dean,1993-04-27,M,95.88513913558319,20,MY
AR-33-UZID,William Powers,2004-01-01,M,44.13854351687389,0,AR
SZ-49-HJCV,Erika Hansen,1991-02-26,F,44.13854351687389,0,SZ
TL-26-DSPQ,Travis Nguyen,1955-03-03,M,44.13854351687389,0,TL
JP-67-GWEN,Fred Moon,1960-12-14,M,44.13854351687389,0,JP
LC-27-YQQR,Craig Irwin,1970-08-16,M,44.13854351687389,0,LC
KM-89-OFFN,Matthew Bennett,1955-05-27,M,95.88513913558319,20,KM
TH-12-VIPL,Jamie Miller,1984-08-17,F,44.13854351687389,0,TH
GE-85-RBIX,Carrie Allen,1996-05-29,F,44.13854351687389,0,GE
TL-26-UMMW,Debbie Kent,1994-08-02,F,95.88513913558319,20,TL
BS-61-NSGV,Christine Rojas,1967-03-04,F,44.13854351687389,0,BS
FI-05-MPBO,Kyle Perez,1968-06-07,M,44.13854351687389,0,FI
NP-99-YKVS,Samantha Pearson,1959-07-10,F,44.13854351687389,0,NP
LV-27-XFMM,Melissa Ayala,2003-03-15,F,44.13854351687389,0,LV
ST-13-CPGU,Brandon Contreras,1960-06-08,M,44.13854351687389,0,ST
VN-59-TFYM,Kristen Hardy,1981-06-06,F,44.13854351687389,0,VN
US-48-PSLX,Megan Mclaughlin,1971-11-01,F,44.13854351687389,0,US
DO-58-BGZT,Eric Davis,1999-11-19,M,44.13854351687389,0,DO
SV-30-OVWO,Brianna Murray,1987-08-07,F,44.13854351687389,0,SV
TH-40-FHOZ,Summer Reed,1991-05-31,F,91.1190053285968,10,TH
VN-79-EHNJ,Jennifer Allison,2001-02-03,F,44.13854351687389,0,VN
GN-23-ZLIU,James Kelley,1986-04-18,M,44.13854351687389,0,GN
UG-87-CGQU,Michael Jennings,1961-09-26,M,44.13854351687389,0,UG
UZ-70-WUZG,Amanda Miller,1955-02-06,F,44.13854351687389,0,UZ
JM-20-TIJG,Diana Wright,1998-10-08,F,44.13854351687389,0,JM
SY-42-IETZ,Larry Marsh,1983-10-31,M,44.13854351687389,0,SY
PS-19-TIXZ,Michael Ayers,1954-03-12,M,44.13854351687389,0,PS
NI-73-ZTKT,Joy Hammond,1971-09-22,F,44.13854351687389,0,NI
VU-48-PERH,Maria Blair,1990-10-18,F,91.1190053285968,10,VU
LC-48-NEGN,Dustin Kline,1995-02-21,M,44.13854351687389,0,LC
KM-95-MHMO,William Hall,1985-06-09,M,44.13854351687389,0,KM
SD-75-PFIX,Steven Cunningham,1965-11-15,M,44.13854351687389,0,SD
NA-90-FYVG,Carlos Brown,1997-03-30,M,44.13854351687389,0,
TR-86-OVOW,John Jones,2004-01-20,M,44.13854351687389,0,TR
PK-10-CQII,Sandra Ayala,1974-05-26,F,44.13854351687389,0,PK
ZW-11-MHTB,Breanna Fuller,1999-12-15,F,44.13854351687389,0,ZW
HU-14-ZNIE,Jody Parker,1969-05-08,F,44.13854351687389,0,HU
FI-91-PIQI,Mary Patel,1964-09-12,F,44.13854351687389,0,FI
UY-66-LNVB,Shawn Donovan,1985-04-03,M,44.13854351687389,0,UY
JO-41-TQAU,Phillip Aguilar,1977-05-24,M,44.13854351687389,0,JO
BE-23-ZKBO,Sharon Bowman,1969-04-26,F,44.13854351687389,0,BE
AF-57-MVVE,Ashley Jones,1990-11-19,F,44.13854351687389,0,AF
TG-03-HALH,Sara Rush,1973-09-26,F,44.13854351687389,0,TG
RU-23-FNOE,Robin Guerrero,1980-02-22,F,44.13854351687389,0,RU
CN-10-LOPQ,Russell Moss,2003-10-13,M,44.13854351687389,0,CN
KI-98-LSMP,Brian Graham,1989-07-19,M,44.13854351687389,0,KI
BN-22-TLUF,Mary Lloyd,1973-06-15,F,44.13854351687389,0,BN
VN-94-CSIH,Elizabeth Herrera,1994-10-05,F,44.13854351687389,0,VN
TV-71-ICPP,Wendy Anderson,1992-05-08,F,44.13854351687389,0,TV
AZ-52-BQJG,Jonathan King,1979-08-05,M,91.1190053285968,10,AZ
PY-49-DJGY,Thomas Garrett,1961-10-07,M,44.13854351687389,0,PY
HU-69-FZHX,Christopher Clay,1994-08-16,M,44.13854351687389,0,HU
BN-49-RDKL,Lee Vazquez,1974-02-08,M,44.13854351687389,0,BN
MD-20-JEJE,Lisa Davis,1959-10-13,F,44.13854351687389,0,MD
BG-71-DKAT,Charles Johnson,1964-04-05,M,44.13854351687389,0,BG
MU-89-ZINM,Sara Jackson,1958-10-24,F,44.13854351687389,0,MU
MK-58-WMDM,Abigail Campbell,2001-08-14,F,91.1190053285968,10,MK
ES-29-WXXH,Brian Hull,2002-09-05,M,44.13854351687389,0,ES
RU-42-UQJD,Jonathan Bishop,1976-09-17,M,44.13854351687389,0,RU
MN-47-JXQO,Heidi Sosa,1978-04-20,F,91.1190053285968,10,MN
SK-17-XXDO,Jacob Santos,1960-06-14,M,44.13854351687389,0,SK
PL-02-DRSZ,Nicole Price,1987-09-11,F,44.13854351687389,0,PL
TD-34-VZRG,David Webster,1952-10-12,M,44.13854351687389,0,TD
TR-19-EQHI,Erica Ayers,1977-05-19,F,44.13854351687389,0,TR
EC-08-YHJL,Brandon Parsons,2001-02-07,M,44.13854351687389,0,EC
RS-45-XYQC,Angela Hanson,1956-09-16,F,44.13854351687389,0,RS
NE-06-YKHD,Cassie Rhodes,1970-11-23,F,44.13854351687389,0,NE
MW-38-DAHX,Cindy Davies,1998-03-25,F,44.13854351687389,0,MW
MN-95-OVPM,Gloria Jenkins,1958-06-15,F,44.13854351687389,0,MN
BA-23-NVEP,Chelsea Mcmahon,1988-12-10,F,44.13854351687389,0,BA
NG-99-YUCS,Angela Mack,1983-11-06,F,44.13854351687389,0,NG
RO-69-VXQU,Jennifer Cole,1966-08-27,F,99.85198342214328,290,RO
AM-68-GWDH,Lauren Mann,1985-06-14,F,44.13854351687389,0,AM
IQ-15-TKWO,Robert Thornton,1975-10-17,M,44.13854351687389,0,IQ
CA-19-GXID,Matthew Smith,1995-11-28,M,44.13854351687389,0,CA
UG-71-SBZH,Doris Turner,1962-01-06,F,44.13854351687389,0,UG
MZ-04-TSAA,Robert Harrington,1970-04-28,M,44.13854351687389,0,MZ
BH-54-XXKH,John Galloway,1998-04-29,M,44.13854351687389,0,BH
AR-20-CFUA,Eric Brown,1956-05-17,M,44.13854351687389,0,AR
DE-20-PMNI,Brandon Davis,1965-11-28,M,44.13854351687389,0,DE
FI-17-YXQO,John Carson,1991-11-05,M,44.13854351687389,0,FI
ML-45-BLII,Tammy Mendez,2001-10-25,F,44.13854351687389,0,ML
UZ-20-LHLF,Harry Leach,1958-05-26,M,44.13854351687389,0,UZ
EG-54-TJAJ,Brenda Strickland,1956-11-10,F,44.13854351687389,0,EG
ZA-53-ATJW,Courtney Alvarez,1971-12-16,F,44.13854351687389,0,ZA
MK-67-OQOH,Madison Beard,1990-12-20,F,44.13854351687389,0,MK
NA-46-GVZK,Kaitlin Stein,1992-09-13,F,44.13854351687389,0,
VC-50-FOBA,Matthew Ryan,1973-03-25,M,44.13854351687389,0,VC
VU-55-UOPU,Yolanda Ray,1962-03-10,F,44.13854351687389,0,VU
MV-91-OAAA,Michael Holland,1958-11-19,M,44.13854351687389,0,MV
CU-76-MLNB,Shelby Trujillo,1967-07-15,F,91.1190053285968,10,CU
GY-94-LKXY,Nicholas Buckley,1996-09-08,M,44.13854351687389,0,GY
RW-20-TSOS,Julie Barnett,1978-01-02,F,44.13854351687389,0,RW
BD-98-WWDG,Lindsey Rivers,1960-11-28,F,44.13854351687389,0,BD
IL-99-SHGV,Patricia Sandoval,2000-05-21,F,44.13854351687389,0,IL
CN-69-QVTU,Joseph Lee,1988-05-17,M,91.1190053285968,10,CN
CF-07-SYLY,Debra Green,1992-11-17,F,44.13854351687389,0,CF
AF-69-HFMC,Nicole Carpenter,1979-08-09,F,44.13854351687389,0,AF
MM-94-GAKK,Kelly Gordon,1954-04-19,F,44.13854351687389,0,MM
NA-11-RAHJ,Kyle Villa,1979-03-02,M,44.13854351687389,0,
SY-65-XKKN,Stephanie Young,1990-04-03,F,44.13854351687389,0,SY
JP-99-GFWY,Kathy Lawson,1981-04-07,F,95.88513913558319,20,JP
CV-59-XNJX,Thomas Wolfe,1998-06-28,M,44.13854351687389,0,CV
LA-62-IRRP,Debra Orr,1994-03-08,F,44.13854351687389,0,LA
BA-37-NXXQ,John Garcia,1979-09-23,M,44.13854351687389,0,BA
BI-20-AKIQ,Christina Anderson,1969-04-06,F,44.13854351687389,0,BI
ER-31-ZHXE,Richard Lloyd,1977-09-22,M,44.13854351687389,0,ER
MG-97-WUYL,Courtney Bridges,1954-06-24,F,44.13854351687389,0,MG
EC-32-YUQD,Gina Harris,2001-08-31,F,44.13854351687389,0,EC
MZ-41-CQPI,Scott Gonzalez,1976-12-01,M,44.13854351687389,0,MZ
CO-59-NGZJ,Jenna Good,1995-06-11,F,44.13854351687389,0,CO
IQ-96-VYHN,Jacqueline Rodriguez,1980-06-17,F,44.13854351687389,0,IQ
CN-43-SMWC,Pamela Osborn,2002-01-24,F,44.13854351687389,0,CN
AE-56-FABV,Catherine Diaz,1978-07-27,F,44.13854351687389,0,AE
JO-06-BCRQ,Douglas Sanchez,1959-09-25,M,99.85198342214328,290,JO
BJ-85-YNJC,James Bates,1973-08-07,M,44.13854351687389,0,BJ
KR-79-YHPP,Kim Aguilar,1973-07-29,F,44.13854351687389,0,KR
CR-35-DBMG,Jacqueline Parker,1961-09-30,F,44.13854351687389,0,CR
FI-72-ZJHM,Tanya Brown,1956-10-02,F,44.13854351687389,0,FI
CI-75-SNLQ,Robert Griffith,1973-08-18,M,44.13854351687389,0,CI
BS-62-DMYZ,Eric Davis,1996-10-26,M,44.13854351687389,0,BS
CV-16-DHPG,Tony Foley,1984-10-05,M,91.1190053285968,10,CV
AZ-42-WKSH,Michael Gray,1977-03-15,M,44.13854351687389,0,AZ
GD-72-NKOP,George Torres,1974-06-27,M,44.13854351687389,0,GD
IT-86-OEMI,Lisa Bishop,1970-07-03,F,44.13854351687389,0,IT
ET-94-DVWV,Joel Payne,1977-09-09,M,44.13854351687389,0,ET
NG-94-JFGY,Timothy Salinas,1969-04-13,M,44.13854351687389,0,NG
MA-55-NRQU,Natalie Dunlap,2000-02-24,F,44.13854351687389,0,MA
NR-61-TDOI,John Harris,1986-10-22,M,44.13854351687389,0,NR
CM-61-CDYH,Joseph Frederick,1961-06-12,M,44.13854351687389,0,CM
IT-66-NPSB,William Allen,2000-04-17,M,44.13854351687389,0,IT
TD-12-JQIJ,Veronica Vargas,2001-10-05,F,44.13854351687389,0,TD
NG-73-HKXR,Michael Aguilar,1970-12-12,M,95.88513913558319,20,NG
AD-26-IQZB,Daniel Rowe,1965-06-27,M,44.13854351687389,0,AD
TJ-26-CIEI,Robert Watson,1958-06-28,M,44.13854351687389,0,TJ
NG-13-XLFF,Brandy Tran,1977-08-26,F,44.13854351687389,0,NG
AM-83-QPQU,Christine Lucas,1960-02-16,F,44.13854351687389,0,AM
NG-05-OJBU,Jennifer Vega,1975-09-11,F,44.13854351687389,0,NG
AF-26-LFGQ,Elizabeth Burnett,1967-01-14,F,44.13854351687389,0,AF
PL-22-VRZU,Katherine Leonard,1984-02-08,F,44.13854351687389,0,PL
DK-65-IGUV,Shelby Roberts,1980-07-25,F,44.13854351687389,0,DK
SI-26-VBKW,Charles Smith,2004-06-14,M,44.13854351687389,0,SI
UA-38-YYAL,Angela Henderson,2001-06-10,F,44.13854351687389,0,UA
FR-09-TRFV,Nicholas Schultz,2003-08-10,M,44.13854351687389,0,FR
TM-19-LVND,Michaela French,1993-03-13,F,44.13854351687389,0,TM
CD-95-AHQQ,Mark Jones,2000-05-01,M,44.13854351687389,0,CD
GW-06-VDRK,Kirk Jones,1957-07-06,M,44.13854351687389,0,GW
NZ-49-UEJJ,Sara Carpenter,1976-11-28,F,44.13854351687389,0,NZ
VE-78-NPHO,Darrell Goodwin,1958-05-10,M,44.13854351687389,0,VE
KM-11-VFUH,Brian Martinez,1972-12-18,M,44.13854351687389,0,KM
OM-73-HKQK,Cory Mason,1992-10-09,M,44.13854351687389,0,OM
TM-35-RHEF,Shawn Marsh,1956-10-21,M,44.13854351687389,0,TM
BD-79-ITPY,Larry Adams,1993-01-28,M,44.13854351687389,0,BD
KZ-12-EIPM,Thomas Patrick,1971-10-08,M,44.13854351687389,0,KZ
GB-74-QJVQ,Natalie Myers,1990-08-13,F,44.13854351687389,0,GB
IE-96-YUVV,Clayton Smith,1964-10-18,M,91.1190053285968,10,IE
TW-96-IQTA,Samantha Hammond,1998-08-18,F,95.88513913558319,20,TW
KR-90-ZBZX,Laura Kim,1966-04-12,F,44.13854351687389,0,KR
SO-80-SAGZ,Dakota Pollard,1994-04-13,M,44.13854351687389,0,SO
CN-74-FKBY,Todd George,1958-05-21,M,44.13854351687389,0,CN
TM-36-OUZD,Jennifer Hall,1995-05-03,F,44.13854351687389,0,TM
PA-38-JZMG,Emily Martinez,1958-12-05,F,44.13854351687389,0,PA
NL-82-UTBZ,Mike Cain,1954-06-19,M,44.13854351687389,0,NL
SC-53-QRHA,Morgan Reed,1982-06-14,F,44.13854351687389,0,SC
SG-54-HEWM,Michael Jackson,1980-05-02,M,44.13854351687389,0,SG
MT-88-NPHV,Michael Stark,1983-12-28,M,95.88513913558319,20,MT
SC-88-LJIZ,Nicole Logan,1953-06-19,F,44.13854351687389,0,SC
HR-08-GBYE,Sara Ayala,1977-03-11,F,44.13854351687389,0,HR
NZ-62-MZRT,Robin Wright,1954-08-20,F,44.13854351687389,0,NZ
ER-42-HVBU,Maurice Garcia,1965-01-01,M,44.13854351687389,0,ER
AL-37-YEWP,Ashley Thomas,1981-12-26,F,44.13854351687389,0,AL
RW-03-HFJA,Andrew Wright,1967-06-18,M,44.13854351687389,0,RW
BD-74-ZJIV,Rebecca Edwards,2000-06-24,F,44.13854351687389,0,BD
SM-81-KGBZ,Melissa Russo,1977-03-27,F,44.13854351687389,0,SM
BO-83-COES,April Drake,1957-06-09,F,44.13854351687389,0,BO
SK-53-RLOE,Thomas Medina,1963-06-21,M,44.13854351687389,0,SK
BF-98-VRWN,Peter Terry,1985-10-04,M,44.13854351687389,0,BF
AD-77-LNRQ,Kayla Leon,1991-01-23,F,44.13854351687389,0,AD
CA-00-PNOP,Brittany Patton,1999-09-27,F,44.13854351687389,0,CA
TG-01-LHXU,Mary Gray,1979-07-10,F,44.13854351687389,0,TG
ET-55-UMZP,Ronald Jones,1987-09-18,M,44.13854351687389,0,ET
PK-33-KDBP,Natasha Boyd,2004-03-02,F,44.13854351687389,0,PK
KG-23-SHLP,Kimberly Williams,2002-08-11,F,44.13854351687389,0,KG
LS-95-AAKR,Scott Gray,1999-07-25,M,44.13854351687389,0,LS
AT-61-HQVT,Sandra Mills,1976-03-05,F,44.13854351687389,0,AT
JM-72-ZFGM,Kenneth Ramos,1966-11-22,M,44.13854351687389,0,JM
AL-41-YMTX,Karen Landry,1987-08-07,F,44.13854351687389,0,AL
TH-82-ELPW,Jeffrey Harrington,1982-04-13,M,44.13854351687389,0,TH
TD-46-FDDQ,Carl Maddox,1955-03-18,M,44.13854351687389,0,TD
CM-55-EOXA,Heather Arias,1977-10-02,F,44.13854351687389,0,CM
MM-26-PTXW,Glenn Richards,1988-08-11,M,44.13854351687389,0,MM
NL-43-WQYM,Wayne Thompson,1955-09-09,M,44.13854351687389,0,NL
MA-32-TZIY,Alexandria Bolton,1962-12-06,F,44.13854351687389,0,MA
CU-05-FNZZ,Jaime Gonzalez,1974-09-04,M,44.13854351687389,0,CU
HU-29-LUVY,Kevin Frye,1972-06-01,M,44.13854351687389,0,HU
LS-11-LMRN,Stacey Daniels,1967-01-02,F,44.13854351687389,0,LS
TT-59-QZKV,Jacqueline Bates,1952-12-07,F,91.1190053285968,10,TT
CM-76-KPPK,Amy Strong,1985-12-18,F,44.13854351687389,0,CM
SN-95-RKWP,Jose Gonzalez,1998-09-21,M,44.13854351687389,0,SN
VU-94-ZNFC,Laura Hamilton,1963-01-21,F,91.1190053285968,10,VU
BS-87-BDRY,Keith Atkins,1989-04-21,M,95.88513913558319,20,BS
KE-19-WQTX,Larry Duncan,1995-07-24,M,44.13854351687389,0,KE
LI-67-LFVC,Autumn Bruce,1984-12-18,F,44.13854351687389,0,LI
TM-99-SUSE,Kimberly Jones,1954-04-18,F,44.13854351687389,0,TM
KH-67-QQAV,Juan Wheeler,2002-09-01,M,44.13854351687389,0,KH
PG-78-IXJG,Barbara Neal,1993-06-18,F,95.88513913558319,20,PG
ER-91-JMML,Carla Scott,1968-07-14,F,44.13854351687389,0,ER
LV-92-UVQU,Kenneth Martin,1991-07-22,M,44.13854351687389,0,LV
IE-91-IAIT,James Sims,1966-10-23,M,44.13854351687389,0,IE
IE-03-DQSE,Taylor Fox,1974-02-02,M,44.13854351687389,0,IE
FR-02-ATGN,Jeffrey Frazier,1954-01-26,M,44.13854351687389,0,FR
EE-04-PAHB,Jasmine Freeman,1999-03-14,F,44.13854351687389,0,EE
VU-07-ONBD,Eric Holland,1970-02-05,M,44.13854351687389,0,VU
KW-02-RCOX,Daniel Walton,1998-08-21,M,44.13854351687389,0,KW
SC-79-IMIA,Michelle Salas,1989-10-13,F,98.60864416814684,50,SC
EE-96-XRNI,John Woods,1998-11-13,M,44.13854351687389,0,EE
US-35-DAAF,Anita Bailey,1994-05-23,F,44.13854351687389,0,US
CM-09-CBAZ,Marie Logan,1989-02-19,F,44.13854351687389,0,CM
SZ-18-IVKX,Sara Page,1979-10-10,F,91.1190053285968,10,SZ
OM-22-CIOD,Bridget Anderson,1957-03-13,F,44.13854351687389,0,OM
MH-16-VWNX,Maria Smith,1986-12-02,F,44.13854351687389,0,MH
PG-50-HCDS,Patricia Mcdonald,1988-09-09,F,91.1190053285968,10,PG
NR-28-FQRC,Jaclyn Wells,1965-03-19,F,44.13854351687389,0,NR
AZ-07-YJNZ,Deborah Moore,1954-01-26,F,44.13854351687389,0,AZ
KM-08-LWJO,Kimberly Ward,1979-09-14,F,44.13854351687389,0,KM
MT-06-DKOW,Sabrina Henry,1977-08-22,F,44.13854351687389,0,MT
CN-76-UOZB,Hector Gonzalez,1959-01-01,M,44.13854351687389,0,CN
PG-91-QNRS,Kristin Ray,1975-11-25,F,44.13854351687389,0,PG
VC-82-WBWP,Gregory Guerrero,1972-04-26,M,44.13854351687389,0,VC
GN-62-TTJL,Joseph Carson,1995-12-06,M,44.13854351687389,0,GN
TV-81-STEQ,Sarah Baird,1980-02-28,F,44.13854351687389,0,TV
ET-58-TDND,Kerry Summers,1957-11-09,F,44.13854351687389,0,ET
KE-19-OTCC,Pamela Wilkinson,2000-03-09,F,44.13854351687389,0,KE
BI-10-NMCP,Danielle Moore,1967-12-28,F,44.13854351687389,0,BI
BI-84-NKZZ,Jaclyn Moran,1974-12-06,F,44.13854351687389,0,BI
GN-18-AWSX,Dominic Waters,1965-06-14,M,44.13854351687389,0,GN
TJ-37-LQRS,Felicia Miller,1965-06-28,F,44.13854351687389,0,TJ
BO-80-HVBC,Christine Church,1998-03-03,F,91.1190053285968,10,BO
FJ-36-CNXV,Tami Lawson,1990-08-22,F,44.13854351687389,0,FJ
UZ-13-DHOJ,David Shaw,1955-09-16,M,44.13854351687389,0,UZ
CG-70-QSYV,Antonio Bailey,1963-08-17,M,44.13854351687389,0,CG
TR-83-IUSL,Andres Gill,2001-06-08,M,44.13854351687389,0,TR
AU-83-PSJE,Dustin Rios,1967-11-07,M,44.13854351687389,0,AU
BN-55-CNIW,Ricardo Miller,1983-11-18,M,44.13854351687389,0,BN
RS-80-ZHEV,Jasmine Johnson,1955-05-20,F,44.13854351687389,0,RS
UG-59-KKOA,Leslie Beltran,1986-08-28,F,95.88513913558319,20,UG
AT-94-IGON,Jamie Dominguez,1971-08-24,F,44.13854351687389,0,AT
TN-38-REWJ,Dylan Pace,1997-10-29,M,99.64476021314387,140,TN
LV-12-FOML,Jessica Webb,1963-10-17,F,44.13854351687389,0,LV
CU-95-ZQGX,John Burton,1955-04-05,M,44.13854351687389,0,CU
BH-50-QSRY,Jessica Roberts,1980-02-06,F,44.13854351687389,0,BH
HR-41-FLFC,John Osborne,1988-11-15,M,44.13854351687389,0,HR
LS-76-CIXD,Andrew Smith,1958-06-09,M,44.13854351687389,0,LS
NR-84-BXAU,Dawn Hall,1989-02-18,F,44.13854351687389,0,NR
JM-26-YNFJ,Laura Davis,2001-01-10,F,44.13854351687389,0,JM
NE-18-MEEZ,Abigail Kim,1971-05-20,F,99.11190053285968,60,NE
TJ-01-OYTT,Allison Tucker,1992-01-07,F,95.88513913558319,20,TJ
NL-92-KOVO,Jessica Larson,1987-11-08,F,44.13854351687389,0,NL
MZ-02-YOLS,John Carroll,1964-07-03,M,44.13854351687389,0,MZ
NR-28-IVGG,Jennifer Gregory,1960-01-05,F,44.13854351687389,0,NR
VU-01-ZBMI,Fred Lane,1998-05-06,M,44.13854351687389,0,VU
BO-74-ZQEU,Amy Armstrong,1991-03-11,F,44.13854351687389,0,BO
GT-22-COXH,Kenneth Hall,1967-11-03,M,44.13854351687389,0,GT
SM-63-DIIA,Jennifer Hammond,1988-12-04,F,44.13854351687389,0,SM
MU-92-VDOA,Laura Clark,1999-12-18,F,91.1190053285968,10,MU
MT-69-ITDO,Brandon Mclaughlin,1965-08-09,M,44.13854351687389,0,MT
MV-48-DARW,Mary Murray,1990-01-23,F,44.13854351687389,0,MV
